33	3537.801025	3530.332764	3507.466553	3546.332764	3954.933105	3969.531738	3969.132080	3979.867920	4078.137451	
34	3540.966553	3534.718018	3512.684570	3546.067139	3952.966553	3971.785156	3977.952637	3985.516846	4051.625000	
35	3543.496338	3541.999023	3515.502686	3550.497314	3952.999023	3976.004150	3982.509033	3986.999023	4051.458496	
36	3546.037842	3540.113281	3512.037842	3553.000000	3954.000000	3966.226318	3974.962158	3986.556641	4073.678955	
37	3547.307373	3534.692627	3510.538574	3551.615723	3951.692627	3965.537598	3975.538574	3983.154053	4063.306396	
38	3547.355469	3533.322266	3509.559326	3548.677734	3951.203613	3977.729736	3977.644531	3981.000000	4051.844238	
39	3545.678223	3534.580322	3506.902100	3547.000000	3956.517334	3978.706543	3979.741211	3982.678223	4075.767334	
40	3546.408691	3534.000000	3505.989014	3547.397705	3955.624023	3973.580322	3978.397705	3985.795654	4097.865234	
41	3544.000000	3531.749023	3505.248291	3546.874512	3946.373779	3974.873047	3979.750244	3986.624756	4055.388672	
42	3541.536621	3528.703857	3501.463379	3545.703857	3949.037842	3973.278320	3979.944336	3986.000000	4091.572266	
43	3538.639160	3531.966797	3506.983398	3544.705322	3956.099365	3980.705322	3972.755127	3985.016602	4072.867432	
44	3539.876465	3535.696533	3509.303467	3542.123535	3949.764160	3972.359375	3967.157471	3980.876465	4077.168213	
45	3534.720703	3535.279297	3510.000000	3545.323730	3960.485352	3966.793945	3977.044189	3976.838135	4064.249268	
46	3535.027832	3536.513916	3510.513916	3541.000000	3956.826172	3975.284668	3973.284668	3979.770752	4082.243652	
47	3538.235107	3539.176025	3511.059082	3540.294434	3962.883301	3977.588867	3977.235107	3978.942383	4043.287842	
48	3538.144043	3543.642090	3508.642090	3540.354004	3956.855957	3972.785889	3978.000000	3973.707764	4090.645996	
49	3535.192871	3545.614258	3511.000000	3548.228516	3959.807129	3970.263916	3977.614258	3991.385742	4086.050781	
50	3536.692139	3544.000000	3510.134766	3544.307861	3958.134766	3964.730469	3975.307861	3994.384521	4092.616943	
51	3539.692383	3544.153809	3506.307617	3541.153809	3954.153809	3971.769287	3973.076904	3997.307617	4051.307861	
52	3538.135498	3544.729004	3508.270996	3542.000000	3954.186768	3965.135498	3978.593506	3977.406494	4090.223389	
53	3538.060303	3542.765137	3509.295166	3542.000000	3949.234863	3965.765137	3974.942871	3980.352295	4050.289062	
54	3530.798828	3540.195557	3504.402344	3542.402344	3951.301758	3964.301758	3968.810059	3982.296143	4072.888184	
55	3529.083984	3532.832031	3507.832031	3546.000000	3953.916016	3966.663818	3983.991699	3976.000000	4059.965088	
56	3530.270508	3531.608643	3506.202881	3546.270508	3953.676270	3964.082031	3973.202881	3976.473389	4120.739258	
57	3534.152344	3539.949219	3508.796875	3549.746094	3962.644531	3978.542969	3975.949219	3982.847656	4062.761475	
58	3537.137939	3538.862061	3505.137939	3545.414062	3956.069092	3970.482910	3975.482910	3980.103516	4075.930664	
59	3540.963379	3535.036621	3508.908447	3556.926758	3957.871826	3983.835205	3988.926758	3982.926758	4046.402832	
60	3538.991455	3536.991455	3504.011475	3553.002930	3951.017090	3974.994385	3984.982910	3979.031494	4067.977051	
61	3536.036865	3534.036865	3507.950928	3553.987793	3956.926270	3973.024658	3979.073730	3989.864990	4060.098145	
62	3537.947510	3535.947510	3505.078857	3548.157715	3957.000000	3969.105225	3982.894775	3976.368164	4118.422363	
63	3537.040771	3536.000000	3509.796387	3547.040771	3961.796387	3971.877930	3983.000000	3992.307861	4052.849609	
64	3535.110107	3536.944824	3506.220459	3540.385742	3954.440674	3973.889893	3979.220459	3980.716309	4079.291992	
65	3532.209961	3530.489990	3508.790039	3542.790039	3947.489990	3969.350098	3973.419922	3983.719971	4046.590332	
66	3533.830322	3535.491211	3502.593750	3547.575928	3949.745605	3960.763184	3977.575928	3981.254395	4049.491211	
67	3537.598389	3536.899658	3505.598389	3549.799072	3958.096191	3969.895508	3972.602539	3980.100342	4057.196777	
68	3533.579834	3537.884033	3502.463867	3540.275635	3955.463867	3960.391602	3977.304199	3984.420166	4093.361572	
69	3539.075439	3541.471680	3509.811279	3544.207520	3960.207520	3966.811279	3980.603760	3987.603760	4088.452881	
70	3534.031982	3540.294922	3506.737061	3541.589600	3948.211182	3965.442139	3976.737061	3972.653564	4090.410400	
71	3531.326172	3537.489258	3510.184326	3543.510742	3953.531982	3967.510742	3981.021240	3981.716309	4056.687744	
72	3535.104736	3537.821045	3501.148682	3541.537109	3955.000000	3968.821045	3982.000000	3975.790527	4082.016602	
73	3537.609619	3540.414551	3500.609619	3545.024170	3949.366211	3969.804932	3973.951904	3977.219238	4054.393066	
74	3536.421387	3541.000000	3502.578613	3544.421387	3951.946289	3968.421387	3980.682129	3978.789307	4060.207031	
75	3539.096191	3541.774170	3502.225830	3544.774170	3953.000000	3961.807617	3978.355713	3986.740723	4038.456055	
76	3542.277832	3538.963135	3502.000000	3541.203857	3949.963135	3965.314697	3974.722168	3986.722168	4071.999023	
77	3540.022705	3541.721680	3502.744385	3543.721680	3952.721680	3971.466064	3979.210205	3986.744385	4047.783447	
78	3539.000000	3535.701172	3501.540283	3540.620850	3951.810303	3969.350586	3972.971436	3979.701172	4097.039062	
79	3535.423096	3540.153809	3506.723145	3543.292236	3956.723145	3968.000000	3982.161621	3976.284668	4054.184814	
80	3536.102539	3539.495850	3506.897461	3545.000000	3954.795166	3965.196777	3972.983643	3985.811279	4082.663330	
81	3534.942383	3536.628174	3506.000000	3547.057617	3955.743652	3970.859131	3972.487305	3985.884521	4060.043945	
82	3538.697266	3539.355225	3504.657959	3545.315918	3952.302734	3974.000000	3971.644775	3979.973877	4083.287842	
83	3534.442383	3540.344238	3511.869385	3546.623047	3953.934570	3970.721191	3971.311523	3979.311523	4061.718994	
84	3536.122559	3540.640381	3510.877441	3548.640381	3954.719482	3970.920898	3977.762695	3977.438721	4083.180908	
85	3537.126709	3541.624512	3513.619873	3547.751221	3958.995605	3975.746582	3977.877686	3982.868896	4091.764404	
86	3534.175049	3538.350098	3514.566650	3547.608398	3955.916992	3974.350098	3973.566650	3988.824951	4083.216553	
87	3539.508545	3539.550049	3516.550049	3553.325195	3957.325195	3972.591797	3972.000000	3984.083252	4084.591797	
88	3541.126465	3543.149414	3515.551758	3550.677979	3958.126465	3973.000000	3976.023193	3977.126465	4097.644043	
89	3537.327637	3541.212646	3514.672363	3552.689697	3964.362061	3979.689697	3984.574707	3982.804443	4056.270508	
90	3536.539795	3541.699463	3513.840332	3553.140869	3966.140869	3979.061035	3986.840332	3991.699463	4064.592041	
91	3539.086670	3542.956787	3511.478271	3549.521729	3961.478271	3975.564941	3987.086670	3987.740234	4075.222412	
92	3539.994385	3541.497314	3509.994385	3549.497314	3958.988770	3975.491699	3984.977539	3988.536377	4081.190186	
93	3533.195557	3540.516357	3511.418457	3545.130371	3953.614014	3969.163086	3982.451172	3989.195557	4084.043213	
94	3526.535400	3537.213135	3513.071045	3541.928955	3949.071045	3960.283936	3980.748535	3980.677490	4087.230713	
95	3526.444824	3533.110352	3513.334717	3542.555176	3949.779541	3963.562988	3976.555176	3981.559082	4091.630371	
96	3530.395752	3535.395752	3512.453125	3542.848877	3954.122314	3970.453125	3975.575439	3983.028809	4071.741455	
97	3530.961182	3537.172852	3505.769043	3543.596191	3954.980469	3968.615479	3975.403809	3980.211670	4096.287598	
98	3528.448975	3534.532959	3501.766357	3541.083984	3950.467041	3967.551025	3974.850342	3980.083984	4085.514648	
99	3535.810303	3539.534424	3506.620605	3540.534424	3950.172363	3965.258545	3976.982666	3977.362061	4077.896729	
100	3539.000000	3541.617920	3513.000000	3541.597168	3951.277588	3968.617920	3982.298584	3979.020752	4079.008057	
101	3539.637207	3537.637207	3512.681396	3537.867676	3949.186279	3964.955811	3976.769531	3982.911865	4122.926758	
102	3538.624268	3540.484863	3510.515137	3542.812012	3954.515137	3966.703125	3975.266846	3983.436279	4099.303711	
103	3532.724365	3543.448486	3508.930176	3543.033203	3955.136230	3970.136230	3983.551514	3977.757568	4128.179199	
104	3531.745850	3542.508301	3512.475098	3549.729248	3961.933594	3979.220947	3982.712646	3985.508301	4090.099609	
105	3531.000000	3543.303223	3508.000000	3546.696777	3952.322266	3975.393311	3976.000000	3986.303223	4093.601318	
106	3531.628174	3541.837646	3506.115479	3548.162354	3958.534180	3976.440186	3975.581299	3984.000000	4061.495361	
107	3535.489258	3545.186279	3501.047852	3546.861572	3954.675537	3966.537109	3975.489258	3984.372314	4106.968750	
108	3541.027832	3544.541748	3510.000000	3554.351807	3960.541748	3980.703613	3980.541748	3985.513916	4061.990479	
109	3536.414062	3537.137939	3510.276123	3551.828125	3953.414062	3974.137939	3974.656250	3984.380127	4111.165039	
110	3538.429199	3538.000000	3510.972656	3556.314941	3955.771729	3973.972656	3983.630127	3991.401855	4037.392822	
111	3534.455811	3538.637939	3504.002441	3551.273438	3954.091064	3966.091064	3974.093750	3979.911377	4081.440430	
112	3539.000000	3544.864502	3514.135498	3553.864502	3955.271240	3966.932129	3984.186523	3988.661133	4032.778320	
113	3538.773438	3542.818604	3515.909424	3551.456055	3958.909424	3966.271973	3973.679932	3984.045410	4121.648926	
114	3534.114990	3538.977051	3514.045898	3540.137939	3956.839111	3972.022949	3987.701172	3984.977051	4030.781494	
115	3538.997070	3538.002930	3515.992920	3545.997070	3949.985840	3972.985840	3975.005615	3983.998535	4063.977295	
116	3537.040527	3539.959473	3511.101318	3544.040527	3940.202881	3963.202881	3978.918945	3983.020264	4048.324463	
117	3533.167480	3537.125488	3509.083740	3538.251221	3940.958252	3978.330322	3982.832520	3986.832520	4090.158691	
118	3534.872559	3533.254639	3511.808838	3540.808838	3958.790039	3967.764160	3974.573242	3985.127441	4097.617676	
119	3535.914551	3537.572754	3510.170898	3541.914551	3949.025146	3959.683350	3972.170898	3974.939697	4115.376953	
120	3532.430420	3535.322754	3516.246826	3546.461914	3956.923828	3969.708740	3978.246826	3980.246826	4098.259766	
121	3533.740479	3541.962158	3511.778320	3540.907959	3948.427002	3974.481201	3965.945801	3977.518799	4103.832520	
122	3539.932129	3542.152588	3516.084717	3545.932129	3952.932129	3970.762695	3967.389648	3985.474365	4043.984375	
123	3540.175049	3543.650146	3512.049805	3547.000000	3949.049805	3973.300049	3982.850342	3982.875000	4099.826660	
124	3540.802246	3535.977295	3503.779541	3543.790771	3960.034180	3976.406738	3990.813721	3988.418213	4045.003906	
125	3544.896973	3541.793701	3510.573242	3554.690674	3964.558838	3979.338135	3986.544434	3986.882568	4086.453613	
126	3540.701660	3543.243164	3514.513916	3553.458496	3961.215576	3974.701660	3982.729248	3983.729248	4091.646484	
127	3537.527832	3540.791748	3506.166504	3551.263916	3956.319336	3978.888916	3982.736084	3986.680664	4088.736084	
128	3537.000000	3540.000000	3508.732910	3551.716553	3961.449463	3971.684082	3988.732910	3983.700439	4072.518066	
129	3537.697754	3539.302246	3506.116211	3549.209229	3954.930176	3965.906982	3988.906982	3983.395264	4089.023193	
130	3538.000000	3537.643066	3504.000000	3552.749756	3950.321533	3969.071045	3979.179199	3981.285889	4085.429443	
131	3538.659180	3540.296143	3500.703857	3549.726318	3948.022461	3974.955322	3973.022461	3987.910645	4086.251465	
132	3539.000000	3545.836182	3504.754395	3552.754395	3957.869385	3974.442383	3976.475586	3993.278809	4058.031006	
133	3537.760254	3543.041504	3506.140625	3551.041504	3954.702637	3969.281006	3978.380127	3985.322510	4080.908203	
134	3529.187500	3533.990479	3498.389404	3538.384766	3942.990479	3962.192383	3966.581787	3973.389404	4118.019043	
135	3525.752441	3530.000000	3494.584229	3527.911133	3938.415771	3956.079346	3959.584229	3967.831787	4141.187012	
136	3533.839600	3533.989746	3500.699707	3535.259521	3943.129639	3967.679199	3968.549561	3973.839600	4149.150391	
137	3536.213135	3535.327881	3504.442627	3541.885254	3948.114746	3971.311768	3969.983887	3980.672119	4177.654785	
138	3538.365234	3537.819580	3510.002197	3545.365234	3951.728271	3968.182617	3972.547852	3977.634766	4140.341797	
139	3537.718262	3535.647705	3511.788574	3544.183105	3954.535156	3967.859131	3976.929443	3982.563477	4126.465332	
140	3546.100586	3542.574463	3521.100586	3548.417725	3966.048340	3975.469971	3983.891602	3992.630615	4086.396240	
141	3554.408691	3550.408691	3524.744141	3549.780762	3967.189453	3981.408691	3991.518311	3988.780762	4075.418701	
142	3546.371582	3543.395020	3516.465088	3548.093262	3956.953369	3978.488281	3983.813232	3983.511719	4071.763184	
143	3538.975830	3539.000000	3514.493896	3548.963623	3954.493896	3973.445557	3975.493896	3985.518066	4073.134521	
144	3541.002686	3538.499756	3512.499023	3547.500977	3959.503662	3973.502930	3977.001221	3985.499023	4090.477051	
145	3541.048584	3537.506104	3511.493896	3547.518311	3962.036377	3973.060547	3978.506104	3986.469727	4102.923828	
146	3542.843750	3540.895752	3514.921875	3549.895752	3959.487061	3972.869629	3988.226562	3990.947998	4095.971924	
147	3547.560547	3543.080811	3516.080811	3551.121338	3961.439453	3976.560547	3992.282959	3991.560547	4068.706055	
148	3546.000000	3540.054932	3514.472656	3547.527344	3964.417725	3975.945068	3987.835449	3991.417725	4122.320801	
149	3544.604492	3538.534912	3515.930420	3542.813232	3961.813232	3980.256348	3990.534912	3990.208740	4125.461914	
150	3539.339355	3537.084961	3511.966553	3537.084961	3954.712158	3977.593994	3985.881836	3986.542480	4128.624512	
151	3536.797607	3535.101318	3505.101318	3536.449463	3949.303711	3966.854248	3980.101318	3979.708496	4143.271484	
152	3539.000000	3532.678955	3503.119385	3538.321045	3946.880615	3959.917725	3977.238770	3974.201660	4118.716309	
153	3536.848145	3530.569580	3500.278564	3536.556885	3948.430420	3953.417725	3973.278564	3977.000000	4105.544434	
154	3534.000000	3531.259766	3501.359131	3535.779053	3947.740234	3959.657715	3976.038818	3982.038818	4102.878418	
155	3534.000000	3529.728516	3505.182129	3538.137451	3946.000000	3966.457031	3977.274902	3982.048096	4113.862305	
156	3537.181641	3531.363525	3505.590820	3537.579590	3947.988525	3962.965820	3974.965820	3979.158936	4119.988770	
157	3540.070312	3538.684326	3507.614014	3543.385986	3949.842285	3970.456299	3978.210938	3983.439209	4111.808105	
158	3537.000000	3536.495117	3505.878662	3544.000000	3948.000000	3970.616455	3967.504883	3978.232910	4106.334961	
159	3535.194092	3537.555420	3503.638916	3543.277588	3949.083496	3972.833008	3968.611572	3985.916504	4133.862305	
160	3533.392334	3535.348145	3503.696289	3542.348145	3949.607666	3966.911377	3975.000000	3981.911377	4136.601074	
161	3537.003662	3536.669189	3503.996338	3540.992676	3948.338135	3962.665527	3974.665527	3977.665527	4113.312988	
162	3540.606201	3538.000000	3502.321289	3539.891113	3949.715088	3964.569824	3975.927246	3979.569824	4103.284668	
163	3539.687256	3539.232178	3501.767822	3544.459717	3950.080566	3970.308105	3978.459717	3983.151611	4110.004883	
164	3530.589600	3541.705078	3500.769043	3543.063965	3954.641357	3968.641357	3974.115479	3977.230957	4111.628906	
165	3530.874756	3541.843994	3503.593262	3544.342773	3947.874756	3962.156006	3972.281250	3973.562744	4102.158203	
166	3529.877930	3544.804932	3502.414551	3537.950928	3947.950928	3963.487549	3974.072998	3978.487549	4117.366211	
167	3534.744629	3546.234131	3507.468506	3546.000000	3953.958008	3971.213135	3973.171143	3987.744629	4097.149902	
168	3534.000000	3543.272461	3504.212646	3545.757568	3948.000000	3967.212646	3964.667725	3983.604736	4085.425293	
169	3534.229248	3540.541260	3506.165039	3544.082520	3946.623779	3971.458740	3973.000000	3974.146729	4096.440430	
170	3535.000000	3538.783691	3501.946777	3541.865234	3944.812256	3971.918457	3973.865234	3979.081543	4114.706055	
171	3533.984863	3537.593994	3508.187744	3543.172607	3951.954346	3966.781738	3973.345215	3981.781738	4137.781738	
172	3530.000000	3536.947266	3504.810547	3536.947266	3941.326172	3964.083740	3962.599365	3977.947266	4126.369629	
173	3530.174805	3539.252197	3505.398193	3539.601807	3947.000000	3970.902588	3976.776611	3980.951172	4098.874023	
174	3531.640625	3532.121094	3511.199219	3534.281250	3947.000000	3963.402344	3972.121094	3977.601562	4102.359375	
175	3535.145020	3537.564697	3507.435303	3541.145020	3947.435303	3973.822998	3978.435303	3986.000000	4106.836914	
176	3535.221191	3534.610596	3509.870117	3541.610596	3951.298096	3961.648926	3980.221191	3985.740479	4144.822754	
177	3530.226807	3532.226807	3508.433105	3539.226807	3957.958984	3966.000000	3976.133789	3983.093018	4088.639404	
178	3531.805420	3534.000000	3503.708252	3541.097168	3942.583496	3966.194580	3984.416504	3976.583496	4082.765137	
179	3530.000000	3533.838135	3501.242920	3541.918945	3947.109375	3966.866455	3978.514160	3981.028320	4123.275391	
180	3530.388672	3531.676270	3504.259033	3541.388672	3937.971436	3955.165771	3972.935303	3970.712402	4083.914307	
181	3536.095703	3527.287354	3507.904297	3547.047852	3951.952148	3971.712646	3972.000000	3980.952148	4124.515625	
182	3537.904053	3533.191895	3506.447998	3548.127930	3951.159912	3966.352051	3972.543945	3980.095947	4095.447998	
183	3534.967285	3538.934326	3519.704834	3551.901611	3955.950684	3976.868896	3988.868896	3983.000000	4109.032715	
184	3533.005127	3534.998779	3502.007812	3545.996094	3953.003906	3969.001221	3980.990967	3982.998779	4111.019531	
185	3536.943604	3534.014160	3507.915283	3543.042480	3955.957520	3969.985840	3974.098877	3982.014160	4125.788086	
186	3530.201172	3532.057373	3505.086182	3544.942627	3939.488525	3964.172363	3976.913818	3974.229980	4105.603516	
187	3531.913330	3532.000000	3506.913330	3545.000000	3951.436523	3974.523193	3977.000000	3978.783203	4122.219727	
188	3531.057861	3532.942139	3503.230957	3544.057861	3951.057861	3958.981934	3975.115479	3977.115479	4116.404297	
189	3534.707764	3535.780762	3508.561768	3547.707764	3952.854004	3957.072998	3978.707764	3975.145996	4112.291992	
190	3528.613037	3532.350342	3498.051025	3540.700684	3945.700684	3962.474365	3961.664307	3977.737305	4080.065674	
191	3535.179443	3533.794922	3506.871826	3549.871826	3953.076904	3954.923096	3965.384766	3978.000000	4109.308105	
192	3533.352295	3536.647705	3504.469727	3545.704590	3952.234863	3961.943115	3966.882568	3978.000000	4088.288330	
193	3543.400635	3536.133301	3513.533936	3551.067139	3958.067139	3973.400635	3982.601074	3985.800537	4088.466797	
194	3533.079346	3536.851562	3509.891113	3546.891113	3953.039795	3965.633789	3972.228027	3978.485352	4124.761719	
195	3535.181152	3535.327393	3507.327393	3550.181152	3956.181152	3969.853760	3977.526367	3984.526367	4118.456055	
196	3535.178711	3535.000000	3508.642578	3543.608643	3947.144775	3967.714844	3978.178711	3986.000000	4107.787109	
197	3533.389404	3531.778809	3510.610596	3542.000000	3947.415771	3971.831543	3973.973633	3981.168457	4108.416016	
198	3536.158691	3529.420654	3505.472168	3541.210205	3947.210205	3967.472168	3973.789795	3975.261963	4131.900879	
199	3536.225586	3531.323486	3509.421387	3542.549072	3951.646973	3972.195801	3975.549072	3971.676514	4120.187012	
200	3535.240234	3530.480469	3510.240234	3543.759766	3943.883545	3960.325195	3971.441650	3972.519531	4078.534180	
201	3536.489014	3535.955811	3506.277588	3543.255615	3943.233398	3966.422607	3973.722412	3980.444580	4104.223633	
202	3538.458984	3532.893555	3509.376953	3545.188477	3954.942383	3960.516602	3972.082031	3981.541016	4125.024414	
203	3540.428711	3537.429443	3509.571289	3549.572021	3958.285645	3971.287842	3975.286377	3983.857666	4133.715332	
204	3541.000000	3540.699707	3512.498047	3545.403076	3955.201416	3973.501953	3982.596924	3983.600830	4110.113770	
205	3544.423828	3541.684814	3507.836914	3546.423828	3955.369629	3973.369629	3979.521729	3981.630371	4116.804199	
206	3542.647461	3540.658936	3505.670410	3542.636230	3953.318115	3974.000000	3976.329590	3983.681885	4116.954102	
207	3538.373535	3536.060303	3504.030273	3541.969727	3959.222656	3972.686768	3977.313232	3985.656494	4095.928223	
208	3534.427734	3537.215332	3503.000000	3541.713867	3956.569580	3959.781982	3981.215332	3989.215332	4090.858398	
209	3533.629150	3539.000000	3498.595947	3538.483398	3953.000000	3959.291504	3971.675537	3978.417236	4102.437012	
210	3532.153564	3537.153564	3496.000000	3533.922607	3943.152100	3959.922607	3966.230957	3975.308350	4111.077637	
211	3531.000000	3537.204590	3496.000000	3537.420166	3943.022461	3961.011230	3968.204590	3972.579834	4133.476074	
212	3529.232178	3539.767822	3493.643066	3538.643066	3944.053711	3963.589355	3972.535400	3967.821533	4101.627930	
213	3531.456787	3543.304443	3495.456787	3540.456787	3946.608887	3964.576172	3974.423828	3968.728271	4091.316650	
214	3532.874023	3542.184814	3497.437012	3540.748047	3951.688965	3965.562988	3967.806885	3970.000000	4112.630371	
215	3534.200684	3538.899658	3501.951660	3539.550293	3950.249023	3969.851318	3967.951660	3976.052002	4132.955078	
216	3539.764160	3539.613281	3501.160400	3543.764160	3947.462158	3970.311279	3970.386719	3981.000000	4132.556641	
217	3540.372070	3538.897705	3497.000000	3545.423340	3955.409424	3967.474365	3977.935059	3982.051270	4097.874023	
218	3538.513916	3538.541748	3499.055420	3542.458252	3954.264160	3969.055420	3979.833496	3981.458252	4086.763672	
219	3539.000000	3542.009766	3503.511963	3546.526611	3950.019287	3972.507324	3979.526611	3978.995117	4110.067383	
220	3539.981934	3542.036133	3506.490967	3548.563477	3954.981934	3968.599609	3980.581543	3980.454834	4125.472656	
221	3539.082764	3540.958496	3503.644775	3544.520752	3956.000000	3966.834473	3978.396484	3983.479248	4134.668945	
222	3535.597168	3541.064697	3501.870605	3541.661865	3951.323730	3968.194336	3972.582764	3983.532471	4128.503418	
223	3534.000000	3541.368408	3504.456055	3537.175537	3947.824463	3967.280518	3971.209717	3977.070801	4140.277832	
224	3532.666016	3539.887207	3501.887207	3535.889404	3947.331787	3963.329590	3974.774170	3974.447021	4150.431152	
225	3528.399658	3533.833008	3501.033691	3535.266357	3943.566650	3959.767334	3969.600342	3982.166992	4120.133301	
226	3528.791504	3534.370361	3506.263916	3535.948975	3941.736084	3963.051025	3976.370361	3983.736084	4120.263672	
227	3535.223877	3538.184082	3510.040039	3540.000000	3948.975830	3964.303955	3978.552002	3981.184082	4110.576172	
228	3537.787598	3537.393799	3510.243652	3540.000000	3957.274658	3973.968750	3972.637451	3979.212402	4110.144531	
229	3538.620850	3537.241699	3508.654541	3541.137695	3951.895996	3973.966309	3972.033691	3979.516846	4123.624023	
230	3539.094727	3534.905273	3511.540527	3542.635010	3954.270264	3966.810547	3977.729736	3978.351074	4123.974609	
231	3539.242188	3534.054688	3510.054688	3544.812256	3954.054688	3966.515381	3977.945312	3976.218506	4136.259277	
232	3533.968262	3536.338623	3511.322754	3548.645508	3954.645508	3971.645508	3978.370361	3984.677246	4106.804199	
233	3532.280518	3537.000000	3511.302979	3546.325684	3951.348389	3967.697021	3979.090820	3984.697021	4111.294922	
234	3537.312988	3537.312988	3513.687012	3544.809814	3949.374268	3962.497070	3971.625732	3981.061279	4096.263184	
235	3535.300049	3536.800049	3511.199951	3540.600098	3947.100098	3958.500000	3973.000000	3979.899902	4112.899902	
236	3529.859619	3533.713379	3507.286621	3540.853760	3944.426758	3962.000000	3971.280518	3979.707520	4098.871582	
237	3530.641602	3534.901611	3509.629883	3540.445068	3944.358398	3963.901611	3970.803223	3974.543213	4108.826660	
238	3527.512207	3538.207275	3512.207275	3546.231689	3947.231689	3968.487793	3979.207275	3964.219727	4096.085449	
239	3527.560059	3533.959961	3509.159912	3545.919922	3947.879883	3968.199951	3975.439941	3943.199951	4083.679932	
240	3524.788818	3537.894287	3514.882080	3549.987793	3954.764160	3970.434814	3978.434814	3983.211182	4115.154785	
241	3531.413330	3540.379883	3510.173340	3543.206787	3948.653564	3967.480225	3973.413330	3979.066895	4138.553223	
242	3532.430664	3538.759277	3507.948975	3542.861084	3954.240723	3975.101807	3974.620361	3986.240723	4128.064941	
243	3530.519287	3542.173096	3512.173096	3538.865234	3952.903564	3966.653809	3974.211426	3982.480713	4104.923340	
244	3532.373535	3542.530029	3511.120361	3543.000000	3958.553955	3964.373535	3977.650391	3979.843262	4101.108887	
